Date,spy_tlt_corr_90d,cpi_yoy,vix,corr_stress,inflation_stress,vix_stress,regime_score,regime_label
2018-06-25,-0.2745013979614734,0.02781921607842497,17.329999923706055,False,False,False,0,normal
2018-06-26,-0.28480575963374155,0.02781921607842497,15.920000076293945,False,False,False,0,normal
2018-06-27,-0.2962372968059607,0.02781921607842497,17.90999984741211,False,False,False,0,normal
2018-06-28,-0.30376390581064083,0.02781921607842497,16.850000381469727,False,False,False,0,normal
2018-06-29,-0.32588076030468793,0.02781921607842497,16.09000015258789,False,False,False,0,normal
2018-07-02,-0.3271299768591366,0.028075506935940187,15.600000381469727,False,False,False,0,normal
2018-07-03,-0.36623653426304925,0.028075506935940187,16.139999389648438,False,False,False,0,normal
2018-07-05,-0.3631102193316708,0.028075506935940187,14.970000267028809,False,False,False,0,normal
2018-07-06,-0.36549779979838165,0.028075506935940187,13.369999885559082,False,False,False,0,normal
2018-07-09,-0.36539728118854076,0.028075506935940187,12.6899995803833,False,False,False,0,normal
2018-07-10,-0.35290525655816896,0.028075506935940187,12.640000343322754,False,False,False,0,normal
2018-07-11,-0.35275628493656064,0.028075506935940187,13.630000114440918,False,False,False,0,normal
2018-07-12,-0.3478813865164782,0.028075506935940187,12.579999923706055,False,False,False,0,normal
2018-07-13,-0.34778522277212814,0.028075506935940187,12.180000305175781,False,False,False,0,normal
2018-07-16,-0.34558625495894896,0.028075506935940187,12.829999923706055,False,False,False,0,normal
2018-07-17,-0.35408541423520246,0.028075506935940187,12.0600004196167,False,False,False,0,normal
2018-07-18,-0.3382799837596592,0.028075506935940187,12.100000381469727,False,False,False,0,normal
2018-07-19,-0.34107444101408346,0.028075506935940187,12.869999885559082,False,False,False,0,normal
2018-07-20,-0.32374489498937126,0.028075506935940187,12.859999656677246,False,False,False,0,normal
2018-07-23,-0.3142739087406483,0.028075506935940187,12.619999885559082,False,False,False,0,normal
2018-07-24,-0.309828506597736,0.028075506935940187,12.40999984741211,False,False,False,0,normal
2018-07-25,-0.3112548999436052,0.028075506935940187,12.289999961853027,False,False,False,0,normal
2018-07-26,-0.32479609511041424,0.028075506935940187,12.140000343322754,False,False,False,0,normal
2018-07-27,-0.325718433636592,0.028075506935940187,13.029999732971191,False,False,False,0,normal
2018-07-30,-0.3195064349635509,0.028075506935940187,14.260000228881836,False,False,False,0,normal
2018-07-31,-0.2759616832923099,0.028075506935940187,12.829999923706055,False,False,False,0,normal
2018-08-01,-0.28379674928705145,0.02854124785561929,13.149999618530273,False,False,False,0,normal
2018-08-02,-0.27587614613869665,0.02854124785561929,12.1899995803833,False,False,False,0,normal
2018-08-03,-0.2334389509143987,0.02854124785561929,11.640000343322754,False,False,False,0,normal
2018-08-06,-0.23061776764455946,0.02854124785561929,11.270000457763672,False,False,False,0,normal
2018-08-07,-0.2530135727480356,0.02854124785561929,10.930000305175781,False,False,False,0,normal
2018-08-08,-0.255635527806879,0.02854124785561929,10.850000381469727,False,False,False,0,normal
2018-08-09,-0.23943840043665968,0.02854124785561929,11.270000457763672,False,False,False,0,normal
2018-08-10,-0.24883638539308656,0.02854124785561929,13.15999984741211,False,False,False,0,normal
2018-08-13,-0.23299431069612794,0.02854124785561929,14.779999732971191,False,False,False,0,normal
2018-08-14,-0.1778497964511253,0.02854124785561929,13.3100004196167,False,False,False,0,normal
2018-08-15,-0.19310108125344877,0.02854124785561929,14.640000343322754,False,False,False,0,normal
2018-08-16,-0.18953406063268644,0.02854124785561929,13.449999809265137,False,False,False,0,normal
2018-08-17,-0.1827406794956374,0.02854124785561929,12.640000343322754,False,False,False,0,normal
2018-08-20,-0.16359054394124803,0.02854124785561929,12.489999771118164,False,False,False,0,normal
2018-08-21,-0.1627046072293685,0.02854124785561929,12.859999656677246,False,False,False,0,normal
2018-08-22,-0.1659736028827072,0.02854124785561929,12.25,False,False,False,0,normal
2018-08-23,-0.17846474618756775,0.02854124785561929,12.40999984741211,False,False,False,0,normal
2018-08-24,-0.17636077501915845,0.02854124785561929,11.989999771118164,False,False,False,0,normal
2018-08-27,-0.210730143082582,0.02854124785561929,12.15999984741211,False,False,False,0,normal
2018-08-28,-0.23878531757098892,0.02854124785561929,12.5,False,False,False,0,normal
2018-08-29,-0.23653673103565456,0.02854124785561929,12.25,False,False,False,0,normal
2018-08-30,-0.2753981032500625,0.02854124785561929,13.529999732971191,False,False,False,0,normal
2018-08-31,-0.2729481708664232,0.02854124785561929,12.859999656677246,False,False,False,0,normal
2018-09-04,-0.29319484058423706,0.026429238568742575,13.15999984741211,False,False,False,0,normal
2018-09-05,-0.29072041032314894,0.026429238568742575,13.90999984741211,False,False,False,0,normal
2018-09-06,-0.2937705323478251,0.026429238568742575,14.649999618530273,False,False,False,0,normal
2018-09-07,-0.2793295033264117,0.026429238568742575,14.880000114440918,False,False,False,0,normal
2018-09-10,-0.2850389130030695,0.026429238568742575,14.15999984741211,False,False,False,0,normal
2018-09-11,-0.2843582663842591,0.026429238568742575,13.220000267028809,False,False,False,0,normal
2018-09-12,-0.29990045401336035,0.026429238568742575,13.140000343322754,False,False,False,0,normal
2018-09-13,-0.29454631955418153,0.026429238568742575,12.369999885559082,False,False,False,0,normal
2018-09-14,-0.2921940044267368,0.026429238568742575,12.069999694824219,False,False,False,0,normal
2018-09-17,-0.27524911531779317,0.026429238568742575,13.680000305175781,False,False,False,0,normal
2018-09-18,-0.3218072688505587,0.026429238568742575,12.789999961853027,False,False,False,0,normal
2018-09-19,-0.32353206701670534,0.026429238568742575,11.75,False,False,False,0,normal
2018-09-20,-0.30753022644026334,0.026429238568742575,11.800000190734863,False,False,False,0,normal
2018-09-21,-0.35404413487939257,0.026429238568742575,11.680000305175781,False,False,False,0,normal
2018-09-24,-0.34428630052310616,0.026429238568742575,12.199999809265137,False,False,False,0,normal
2018-09-25,-0.3485843312905886,0.026429238568742575,12.420000076293945,False,False,False,0,normal
2018-09-26,-0.34909116245199534,0.026429238568742575,12.890000343322754,False,False,False,0,normal
2018-09-27,-0.35286907565580133,0.026429238568742575,12.40999984741211,False,False,False,0,normal
2018-09-28,-0.3551965239060853,0.026429238568742575,12.119999885559082,False,False,False,0,normal
2018-10-01,-0.36838729735999554,0.02332055105808828,12.0,False,False,False,0,normal
2018-10-02,-0.364799805095013,0.02332055105808828,12.050000190734863,False,False,False,0,normal
2018-10-03,-0.3391729979995717,0.02332055105808828,11.609999656677246,False,False,False,0,normal
2018-10-04,-0.22961073847462835,0.02332055105808828,14.220000267028809,False,False,False,0,normal
2018-10-05,-0.17825828536346602,0.02332055105808828,14.819999694824219,False,False,False,0,normal
2018-10-08,-0.1822938797842026,0.02332055105808828,15.6899995803833,False,False,False,0,normal
2018-10-09,-0.17396883155232679,0.02332055105808828,15.949999809265137,False,False,False,0,normal
2018-10-10,-0.10406976467729236,0.02332055105808828,22.959999084472656,False,False,False,0,normal
2018-10-11,-0.18582256889911747,0.02332055105808828,24.979999542236328,False,False,False,0,normal
2018-10-12,-0.17738640907734518,0.02332055105808828,21.309999465942383,False,False,False,0,normal
2018-10-15,-0.17937740869206245,0.02332055105808828,21.299999237060547,False,False,False,0,normal
2018-10-16,-0.14829134465224458,0.02332055105808828,17.6200008392334,False,False,False,0,normal
2018-10-17,-0.1469348541936653,0.02332055105808828,17.399999618530273,False,False,False,0,normal
2018-10-18,-0.1436500235027451,0.02332055105808828,20.059999465942383,False,False,False,0,normal
2018-10-19,-0.14351381235949667,0.02332055105808828,19.889999389648438,False,False,False,0,normal
2018-10-22,-0.15098305281157942,0.02332055105808828,19.639999389648438,False,False,False,0,normal
2018-10-23,-0.15534356054363818,0.02332055105808828,20.709999084472656,False,False,False,0,normal
2018-10-24,-0.20536058043365948,0.02332055105808828,25.229999542236328,False,False,True,1,watch
2018-10-25,-0.2123409192639075,0.02332055105808828,24.219999313354492,False,False,False,0,normal
2018-10-26,-0.23294943296138768,0.02332055105808828,24.15999984741211,False,False,False,0,normal
2018-10-29,-0.22308956676332245,0.02332055105808828,24.700000762939453,False,False,False,0,normal
2018-10-30,-0.23567011325648868,0.02332055105808828,23.350000381469727,False,False,False,0,normal
2018-10-31,-0.239354355184508,0.02332055105808828,21.229999542236328,False,False,False,0,normal
2018-11-01,-0.2343292344557435,0.02492032470218053,19.34000015258789,False,False,False,0,normal
2018-11-02,-0.19340924360071154,0.02492032470218053,19.510000228881836,False,False,False,0,normal
2018-11-05,-0.18773280304196907,0.02492032470218053,19.959999084472656,False,False,False,0,normal
2018-11-06,-0.18638035194055524,0.02492032470218053,19.90999984741211,False,False,False,0,normal
2018-11-07,-0.16908940998170577,0.02492032470218053,16.360000610351562,False,False,False,0,normal
2018-11-08,-0.16480966282454532,0.02492032470218053,16.719999313354492,False,False,False,0,normal
2018-11-09,-0.189639881586398,0.02492032470218053,17.360000610351562,False,False,False,0,normal
2018-11-12,-0.22427713975882724,0.02492032470218053,20.450000762939453,False,False,False,0,normal
2018-11-13,-0.21452848301754773,0.02492032470218053,20.020000457763672,False,False,False,0,normal
2018-11-14,-0.2164606104702636,0.02492032470218053,21.25,False,False,False,0,normal
2018-11-15,-0.20812462817838287,0.02492032470218053,19.979999542236328,False,False,False,0,normal
2018-11-16,-0.20477990451833716,0.02492032470218053,18.139999389648438,False,False,False,0,normal
2018-11-19,-0.2145203241404628,0.02492032470218053,20.100000381469727,False,False,False,0,normal
2018-11-20,-0.21432879253969933,0.02492032470218053,22.479999542236328,False,False,False,0,normal
2018-11-21,-0.21290592889132554,0.02492032470218053,20.799999237060547,False,False,False,0,normal
2018-11-23,-0.21287331296254325,0.02492032470218053,21.520000457763672,False,False,False,0,normal
2018-11-26,-0.2123466998114602,0.02492032470218053,18.899999618530273,False,False,False,0,normal
2018-11-27,-0.21859550863014449,0.02492032470218053,19.020000457763672,False,False,False,0,normal
2018-11-28,-0.2349550270534643,0.02492032470218053,18.489999771118164,False,False,False,0,normal
2018-11-29,-0.24158795155127077,0.02492032470218053,18.790000915527344,False,False,False,0,normal
2018-11-30,-0.23291748515470495,0.02492032470218053,18.06999969482422,False,False,False,0,normal
2018-12-03,-0.20674986414242552,0.02147328577667773,16.440000534057617,False,False,False,0,normal
2018-12-04,-0.2914540057948444,0.02147328577667773,20.739999771118164,False,False,False,0,normal
2018-12-06,-0.2960872269715718,0.02147328577667773,21.190000534057617,False,False,False,0,normal
2018-12-07,-0.30387908877506753,0.02147328577667773,23.229999542236328,False,False,False,0,normal
2018-12-10,-0.3065377756246228,0.02147328577667773,22.639999389648438,False,False,False,0,normal
2018-12-11,-0.3088048045698978,0.02147328577667773,21.760000228881836,False,False,False,0,normal
2018-12-12,-0.31880864495630723,0.02147328577667773,21.459999084472656,False,False,False,0,normal
2018-12-13,-0.31942293981281344,0.02147328577667773,20.649999618530273,False,False,False,0,normal
2018-12-14,-0.32329740323183354,0.02147328577667773,21.6299991607666,False,False,False,0,normal
2018-12-17,-0.33641855061088527,0.02147328577667773,24.520000457763672,False,False,False,0,normal
2018-12-18,-0.3382336825102432,0.02147328577667773,25.579999923706055,False,False,True,1,watch
2018-12-19,-0.3546046723290665,0.02147328577667773,25.579999923706055,False,False,True,1,watch
2018-12-20,-0.3407481895095457,0.02147328577667773,28.3799991607666,False,False,True,1,watch
2018-12-21,-0.3317139846150152,0.02147328577667773,30.110000610351562,False,False,True,1,watch
2018-12-24,-0.33923819950426226,0.02147328577667773,36.06999969482422,False,False,True,1,watch
2018-12-26,-0.38900370419671093,0.02147328577667773,30.40999984741211,False,False,True,1,watch
2018-12-27,-0.38907042106453416,0.02147328577667773,29.959999084472656,False,False,True,1,watch
2018-12-28,-0.3910254925143873,0.02147328577667773,28.34000015258789,False,False,True,1,watch
2018-12-31,-0.3818524986336783,0.02147328577667773,25.420000076293945,False,False,True,1,watch
2019-01-02,-0.37955126948204976,0.020023809043401064,23.219999313354492,False,False,False,0,normal
2019-01-03,-0.40299750660376066,0.020023809043401064,25.450000762939453,False,False,True,1,watch
2019-01-04,-0.43967163795315467,0.020023809043401064,21.3799991607666,False,False,False,0,normal
2019-01-07,-0.43782736559258895,0.020023809043401064,21.399999618530273,False,False,False,0,normal
2019-01-08,-0.4412654764468702,0.020023809043401064,20.469999313354492,False,False,False,0,normal
2019-01-09,-0.4437731543441528,0.020023809043401064,19.979999542236328,False,False,False,0,normal
2019-01-10,-0.44426328380072255,0.020023809043401064,19.5,False,False,False,0,normal
2019-01-11,-0.4424786394993664,0.020023809043401064,18.190000534057617,False,False,False,0,normal
2019-01-14,-0.44136748838410605,0.020023809043401064,19.06999969482422,False,False,False,0,normal
2019-01-15,-0.4461919069286483,0.020023809043401064,18.600000381469727,False,False,False,0,normal
2019-01-16,-0.4455012280265071,0.020023809043401064,19.040000915527344,False,False,False,0,normal
2019-01-17,-0.451336267592366,0.020023809043401064,18.059999465942383,False,False,False,0,normal
2019-01-18,-0.45944429675342213,0.020023809043401064,17.799999237060547,False,False,False,0,normal
2019-01-22,-0.4661607477662651,0.020023809043401064,20.799999237060547,False,False,False,0,normal
2019-01-23,-0.46696437548252706,0.020023809043401064,19.520000457763672,False,False,False,0,normal
2019-01-24,-0.46458993036047547,0.020023809043401064,18.889999389648438,False,False,False,0,normal
2019-01-25,-0.46932374087007395,0.020023809043401064,17.420000076293945,False,False,False,0,normal
2019-01-28,-0.4677926072701188,0.020023809043401064,18.8700008392334,False,False,False,0,normal
2019-01-29,-0.46649356938831105,0.020023809043401064,19.1299991607666,False,False,False,0,normal
2019-01-30,-0.46713361873479015,0.020023809043401064,17.65999984741211,False,False,False,0,normal
2019-01-31,-0.4574111676123235,0.020023809043401064,16.56999969482422,False,False,False,0,normal
2019-02-01,-0.45527352887137157,0.014875893578291333,16.139999389648438,False,False,False,0,normal
2019-02-04,-0.4598877315757961,0.014875893578291333,15.729999542236328,False,False,False,0,normal
2019-02-05,-0.455911677330965,0.014875893578291333,15.569999694824219,False,False,False,0,normal
2019-02-06,-0.45697173694968707,0.014875893578291333,15.380000114440918,False,False,False,0,normal
2019-02-07,-0.46090650491461155,0.014875893578291333,16.3700008392334,False,False,False,0,normal
2019-02-08,-0.4593225315498744,0.014875893578291333,15.720000267028809,False,False,False,0,normal
2019-02-11,-0.4589884741162207,0.014875893578291333,15.970000267028809,False,False,False,0,normal
2019-02-12,-0.46409669406681875,0.014875893578291333,15.430000305175781,False,False,False,0,normal
2019-02-13,-0.48950934579881067,0.014875893578291333,15.649999618530273,False,False,False,0,normal
2019-02-14,-0.5035640268956157,0.014875893578291333,16.219999313354492,False,False,False,0,normal
2019-02-15,-0.5174350567202072,0.014875893578291333,14.90999984741211,False,False,False,0,normal
2019-02-19,-0.5184710790508212,0.014875893578291333,14.880000114440918,False,False,False,0,normal
2019-02-20,-0.5252953235123868,0.014875893578291333,14.020000457763672,False,False,False,0,normal
2019-02-21,-0.5441089650419273,0.014875893578291333,14.460000038146973,False,False,False,0,normal
2019-02-22,-0.5177263057706932,0.014875893578291333,13.510000228881836,False,False,False,0,normal
2019-02-25,-0.5124684295556929,0.014875893578291333,14.850000381469727,False,False,False,0,normal
2019-02-26,-0.5132170103541235,0.014875893578291333,15.170000076293945,False,False,False,0,normal
2019-02-27,-0.510340045670981,0.014875893578291333,14.699999809265137,False,False,False,0,normal
2019-02-28,-0.5116031607304873,0.014875893578291333,14.779999732971191,False,False,False,0,normal
2019-03-01,-0.5168650640715685,0.015188615351321877,13.569999694824219,False,False,False,0,normal
2019-03-04,-0.517207498580649,0.015188615351321877,14.630000114440918,False,False,False,0,normal
2019-03-05,-0.5196620867585251,0.015188615351321877,14.739999771118164,False,False,False,0,normal
2019-03-06,-0.5200757967480697,0.015188615351321877,15.739999771118164,False,False,False,0,normal
2019-03-07,-0.5112780501668241,0.015188615351321877,16.59000015258789,False,False,False,0,normal
2019-03-08,-0.5051056476587437,0.015188615351321877,16.049999237060547,False,False,False,0,normal
2019-03-11,-0.5017305521003033,0.015188615351321877,14.329999923706055,False,False,False,0,normal
2019-03-12,-0.49950743241996387,0.015188615351321877,13.770000457763672,False,False,False,0,normal
2019-03-13,-0.49403105081019905,0.015188615351321877,13.40999984741211,False,False,False,0,normal
2019-03-14,-0.48144045798946716,0.015188615351321877,13.5,False,False,False,0,normal
2019-03-15,-0.4758721869375284,0.015188615351321877,12.880000114440918,False,False,False,0,normal
2019-03-18,-0.5085472728649563,0.015188615351321877,13.100000381469727,False,False,False,0,normal
2019-03-19,-0.5111294262927857,0.015188615351321877,13.5600004196167,False,False,False,0,normal
2019-03-20,-0.5070280080194485,0.015188615351321877,13.90999984741211,False,False,False,0,normal
2019-03-21,-0.5119598573995712,0.015188615351321877,13.630000114440918,False,False,False,0,normal
2019-03-22,-0.5320081992468974,0.015188615351321877,16.479999542236328,False,False,False,0,normal
2019-03-25,-0.5275328413191206,0.015188615351321877,16.329999923706055,False,False,False,0,normal
2019-03-26,-0.5214596322910516,0.015188615351321877,14.680000305175781,False,False,False,0,normal
2019-03-27,-0.5235479936809263,0.015188615351321877,15.149999618530273,False,False,False,0,normal
2019-03-28,-0.5235969688495354,0.015188615351321877,14.430000305175781,False,False,False,0,normal
2019-03-29,-0.5240330163049459,0.015188615351321877,13.710000038146973,False,False,False,0,normal
2019-04-01,-0.531752582430876,0.018831863513063984,13.399999618530273,False,False,False,0,normal
2019-04-02,-0.5335138277730639,0.018831863513063984,13.359999656677246,False,False,False,0,normal
2019-04-03,-0.5365034249099926,0.018831863513063984,13.739999771118164,False,False,False,0,normal
2019-04-04,-0.5354451707830272,0.018831863513063984,13.579999923706055,False,False,False,0,normal
2019-04-05,-0.5361809219867038,0.018831863513063984,12.819999694824219,False,False,False,0,normal
2019-04-08,-0.5322047679903245,0.018831863513063984,13.180000305175781,False,False,False,0,normal
2019-04-09,-0.5333360136495068,0.018831863513063984,14.279999732971191,False,False,False,0,normal
2019-04-10,-0.5249174182183439,0.018831863513063984,13.300000190734863,False,False,False,0,normal
2019-04-11,-0.5193023876331004,0.018831863513063984,13.020000457763672,False,False,False,0,normal
2019-04-12,-0.524985907219377,0.018831863513063984,12.010000228881836,False,False,False,0,normal
2019-04-15,-0.5451021651845527,0.018831863513063984,12.319999694824219,False,False,False,0,normal
2019-04-16,-0.4969074738068479,0.018831863513063984,12.180000305175781,False,False,False,0,normal
2019-04-17,-0.4961205229538809,0.018831863513063984,12.600000381469727,False,False,False,0,normal
2019-04-18,-0.502301506188458,0.018831863513063984,12.09000015258789,False,False,False,0,normal
2019-04-22,-0.5011929256486404,0.018831863513063984,12.420000076293945,False,False,False,0,normal
2019-04-23,-0.49721173140288927,0.018831863513063984,12.279999732971191,False,False,False,0,normal
2019-04-24,-0.4959682594340154,0.018831863513063984,13.140000343322754,False,False,False,0,normal
2019-04-25,-0.49647611989986246,0.018831863513063984,13.25,False,False,False,0,normal
2019-04-26,-0.4941020420808997,0.018831863513063984,12.729999542236328,False,False,False,0,normal
2019-04-29,-0.4831813226392675,0.018831863513063984,13.109999656677246,False,False,False,0,normal
2019-04-30,-0.48215582919170835,0.018831863513063984,13.119999885559082,False,False,False,0,normal
2019-05-01,-0.4642275503521148,0.020005834702090608,14.800000190734863,False,False,False,0,normal
2019-05-02,-0.48234454394499043,0.020005834702090608,14.420000076293945,False,False,False,0,normal
2019-05-03,-0.49388746225910996,0.020005834702090608,12.869999885559082,False,False,False,0,normal
2019-05-06,-0.4959265436775312,0.020005834702090608,15.4399995803833,False,False,False,0,normal
2019-05-07,-0.48438938475530574,0.020005834702090608,19.31999969482422,False,False,False,0,normal
2019-05-08,-0.4789846713964835,0.020005834702090608,19.399999618530273,False,False,False,0,normal
2019-05-09,-0.4808762711190077,0.020005834702090608,19.100000381469727,False,False,False,0,normal
2019-05-10,-0.4912305349742881,0.020005834702090608,16.040000915527344,False,False,False,0,normal
2019-05-13,-0.5062187174327667,0.020005834702090608,20.549999237060547,False,False,False,0,normal
2019-05-14,-0.4769533443281718,0.020005834702090608,18.059999465942383,False,False,False,0,normal
2019-05-15,-0.4190209935784145,0.020005834702090608,16.440000534057617,False,False,False,0,normal
2019-05-16,-0.42014135325521573,0.020005834702090608,15.289999961853027,False,False,False,0,normal
2019-05-17,-0.4174108121800266,0.020005834702090608,15.960000038146973,False,False,False,0,normal
2019-05-20,-0.4067467386694853,0.020005834702090608,16.309999465942383,False,False,False,0,normal
2019-05-21,-0.4077433798251059,0.020005834702090608,14.949999809265137,False,False,False,0,normal
2019-05-22,-0.411417544915779,0.020005834702090608,14.75,False,False,False,0,normal
2019-05-23,-0.4481834010235734,0.020005834702090608,16.920000076293945,False,False,False,0,normal
2019-05-24,-0.4417191699374825,0.020005834702090608,15.850000381469727,False,False,False,0,normal
2019-05-28,-0.4520990491761373,0.020005834702090608,17.5,False,False,False,0,normal
2019-05-29,-0.4545940017870535,0.020005834702090608,17.899999618530273,False,False,False,0,normal
2019-05-30,-0.43348050162316737,0.020005834702090608,17.299999237060547,False,False,False,0,normal
2019-05-31,-0.4487370530129795,0.020005834702090608,18.709999084472656,False,False,False,0,normal
2019-06-03,-0.4502989488979643,0.017959105553606136,18.860000610351562,False,False,False,0,normal
2019-06-04,-0.4892568288071188,0.017959105553606136,16.969999313354492,False,False,False,0,normal
2019-06-05,-0.4903090856238712,0.017959105553606136,16.09000015258789,False,False,False,0,normal
2019-06-06,-0.4934249164981934,0.017959105553606136,15.930000305175781,False,False,False,0,normal
2019-06-07,-0.46597828819504944,0.017959105553606136,16.299999237060547,False,False,False,0,normal
2019-06-10,-0.470875945660183,0.017959105553606136,15.9399995803833,False,False,False,0,normal
2019-06-11,-0.4944680238991847,0.017959105553606136,15.989999771118164,False,False,False,0,normal
2019-06-12,-0.49861086916997116,0.017959105553606136,15.90999984741211,False,False,False,0,normal
2019-06-13,-0.49073018204442487,0.017959105553606136,15.819999694824219,False,False,False,0,normal
2019-06-14,-0.49603884370112405,0.017959105553606136,15.279999732971191,False,False,False,0,normal
2019-06-17,-0.49660614009402665,0.017959105553606136,15.350000381469727,False,False,False,0,normal
2019-06-18,-0.4726448458550308,0.017959105553606136,15.149999618530273,False,False,False,0,normal
2019-06-19,-0.4734788578406335,0.017959105553606136,14.329999923706055,False,False,False,0,normal
2019-06-20,-0.46846410646581393,0.017959105553606136,14.75,False,False,False,0,normal
2019-06-21,-0.445767122928467,0.017959105553606136,15.399999618530273,False,False,False,0,normal
2019-06-24,-0.44508844992909263,0.017959105553606136,15.260000228881836,False,False,False,0,normal
2019-06-25,-0.4432811743370086,0.017959105553606136,16.280000686645508,False,False,False,0,normal
2019-06-26,-0.4422672550847037,0.017959105553606136,16.209999084472656,False,False,False,0,normal
2019-06-27,-0.43532803364921074,0.017959105553606136,15.819999694824219,False,False,False,0,normal
2019-06-28,-0.4359715243822872,0.017959105553606136,15.079999923706055,False,False,False,0,normal
2019-07-01,-0.45907435467986246,0.01671194894390049,14.0600004196167,False,False,False,0,normal
2019-07-02,-0.4626365199938371,0.01671194894390049,12.930000305175781,False,False,False,0,normal
2019-07-03,-0.44697183618863395,0.01671194894390049,12.569999694824219,False,False,False,0,normal
2019-07-05,-0.4245048952601834,0.01671194894390049,13.279999732971191,False,False,False,0,normal
2019-07-08,-0.43766197917540345,0.01671194894390049,13.960000038146973,False,False,False,0,normal
2019-07-09,-0.4427658391033386,0.01671194894390049,14.09000015258789,False,False,False,0,normal
2019-07-10,-0.4400958933417675,0.01671194894390049,13.029999732971191,False,False,False,0,normal
2019-07-11,-0.4271543628558709,0.01671194894390049,12.930000305175781,False,False,False,0,normal
2019-07-12,-0.4261596783347574,0.01671194894390049,12.390000343322754,False,False,False,0,normal
2019-07-15,-0.42340920265507087,0.01671194894390049,12.680000305175781,False,False,False,0,normal
2019-07-16,-0.4095901858158331,0.01671194894390049,12.859999656677246,False,False,False,0,normal
2019-07-17,-0.41922074742799814,0.01671194894390049,13.970000267028809,False,False,False,0,normal
2019-07-18,-0.4149058848526572,0.01671194894390049,13.529999732971191,False,False,False,0,normal
2019-07-19,-0.41388525030974094,0.01671194894390049,14.449999809265137,False,False,False,0,normal
2019-07-22,-0.41099647132676115,0.01671194894390049,13.529999732971191,False,False,False,0,normal
2019-07-23,-0.4248734881391096,0.01671194894390049,12.609999656677246,False,False,False,0,normal
2019-07-24,-0.4289962139423066,0.01671194894390049,12.069999694824219,False,False,False,0,normal
2019-07-25,-0.4162520606228215,0.01671194894390049,12.739999771118164,False,False,False,0,normal
2019-07-26,-0.41346671789666267,0.01671194894390049,12.15999984741211,False,False,False,0,normal
2019-07-29,-0.4095458056109562,0.01671194894390049,12.829999923706055,False,False,False,0,normal
2019-07-30,-0.4192509724483839,0.01671194894390049,13.9399995803833,False,False,False,0,normal
2019-07-31,-0.3843117468136946,0.01671194894390049,16.1200008392334,False,False,False,0,normal
2019-08-01,-0.40673300025126263,0.01826331335037068,17.8700008392334,False,False,False,0,normal
2019-08-02,-0.4163229271760084,0.01826331335037068,17.610000610351562,False,False,False,0,normal
2019-08-05,-0.47182827452193843,0.01826331335037068,24.59000015258789,False,False,False,0,normal
2019-08-06,-0.4419656258614895,0.01826331335037068,20.170000076293945,False,False,False,0,normal
2019-08-07,-0.4407351865186391,0.01826331335037068,19.489999771118164,False,False,False,0,normal
2019-08-08,-0.4011872115295664,0.01826331335037068,16.90999984741211,False,False,False,0,normal
2019-08-09,-0.3930263576580784,0.01826331335037068,17.969999313354492,False,False,False,0,normal
2019-08-12,-0.4226262056571821,0.01826331335037068,21.09000015258789,False,False,False,0,normal
2019-08-13,-0.430393452743986,0.01826331335037068,17.520000457763672,False,False,False,0,normal
2019-08-14,-0.49667784661304654,0.01826331335037068,22.100000381469727,False,False,False,0,normal
2019-08-15,-0.48772824181092844,0.01826331335037068,21.18000030517578,False,False,False,0,normal
2019-08-16,-0.5013415164812676,0.01826331335037068,18.469999313354492,False,False,False,0,normal
2019-08-19,-0.5162479300925693,0.01826331335037068,16.8799991607666,False,False,False,0,normal
2019-08-20,-0.5256819327658077,0.01826331335037068,17.5,False,False,False,0,normal
2019-08-21,-0.526958292063996,0.01826331335037068,15.800000190734863,False,False,False,0,normal
2019-08-22,-0.5219899624913902,0.01826331335037068,16.68000030517578,False,False,False,0,normal
2019-08-23,-0.5521666072501551,0.01826331335037068,19.8700008392334,False,False,False,0,normal
2019-08-26,-0.5577331598851122,0.01826331335037068,19.31999969482422,False,False,False,0,normal
2019-08-27,-0.5571132986929351,0.01826331335037068,20.309999465942383,False,False,False,0,normal
2019-08-28,-0.5582088324816752,0.01826331335037068,19.350000381469727,False,False,False,0,normal
2019-08-29,-0.565285771329054,0.01826331335037068,17.8799991607666,False,False,False,0,normal
2019-08-30,-0.5649946804417763,0.01826331335037068,18.979999542236328,False,False,False,0,normal
2019-09-03,-0.5641279660412083,0.017376412106666406,19.65999984741211,False,False,False,0,normal
2019-09-04,-0.5625797858655704,0.017376412106666406,17.329999923706055,False,False,False,0,normal
2019-09-05,-0.575801712403795,0.017376412106666406,16.270000457763672,False,False,False,0,normal
2019-09-06,-0.5746004976631168,0.017376412106666406,15.0,False,False,False,0,normal
2019-09-09,-0.5548488179322019,0.017376412106666406,15.270000457763672,False,False,False,0,normal
2019-09-10,-0.5402498434167499,0.017376412106666406,15.199999809265137,False,False,False,0,normal
2019-09-11,-0.5461491655703463,0.017376412106666406,14.609999656677246,False,False,False,0,normal
2019-09-12,-0.546337081742083,0.017376412106666406,14.220000267028809,False,False,False,0,normal
2019-09-13,-0.5167644865123141,0.017376412106666406,13.739999771118164,False,False,False,0,normal
2019-09-16,-0.5197506650347709,0.017376412106666406,14.670000076293945,False,False,False,0,normal
2019-09-17,-0.5172103647358107,0.017376412106666406,14.4399995803833,False,False,False,0,normal
2019-09-18,-0.5161597459994876,0.017376412106666406,13.949999809265137,False,False,False,0,normal
